SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount,
SO63704,3,12265,225,1/7/2023,1/17/2023,1/14/2023,7,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63704,4,12265,222,1/7/2023,1/17/2023,1/14/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63705,1,11185,539,1/7/2023,1/17/2023,1/14/2023,6,1,24.99,9.3463,24.99,1.9992,0.6248,
SO63705,2,11185,480,1/7/2023,1/17/2023,1/14/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63706,1,11500,529,1/7/2023,1/17/2023,1/14/2023,6,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63706,2,11500,214,1/7/2023,1/17/2023,1/14/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63707,1,26522,535,1/7/2023,1/17/2023,1/14/2023,1,1,24.99,9.3463,24.99,1.9992,0.6248,
SO63708,1,22070,478,1/7/2023,1/17/2023,1/14/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63708,2,22070,477,1/7/2023,1/17/2023,1/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63709,1,14566,478,1/7/2023,1/17/2023,1/14/2023,6,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63709,2,14566,477,1/7/2023,1/17/2023,1/14/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63709,3,14566,225,1/7/2023,1/17/2023,1/14/2023,6,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63709,4,14566,487,1/7/2023,1/17/2023,1/14/2023,6,1,54.99,20.5663,54.99,4.3992,1.3748,
SO63710,1,21243,478,1/7/2023,1/17/2023,1/14/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63710,2,21243,477,1/7/2023,1/17/2023,1/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63711,1,18981,476,1/7/2023,1/17/2023,1/14/2023,4,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63711,2,18981,225,1/7/2023,1/17/2023,1/14/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63712,1,18473,477,1/7/2023,1/17/2023,1/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63712,2,18473,480,1/7/2023,1/17/2023,1/14/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63712,3,18473,483,1/7/2023,1/17/2023,1/14/2023,4,1,120,44.88,120,9.6,3,
SO63713,1,15270,528,1/7/2023,1/17/2023,1/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63713,2,15270,222,1/7/2023,1/17/2023,1/14/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63714,1,19541,528,1/7/2023,1/17/2023,1/14/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63714,2,19541,222,1/7/2023,1/17/2023,1/14/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63714,3,19541,231,1/7/2023,1/17/2023,1/14/2023,6,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63714,4,19541,225,1/7/2023,1/17/2023,1/14/2023,6,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63715,1,22366,485,1/7/2023,1/17/2023,1/14/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63715,2,22366,217,1/7/2023,1/17/2023,1/14/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63716,1,13757,485,1/7/2023,1/17/2023,1/14/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63716,2,13757,478,1/7/2023,1/17/2023,1/14/2023,1,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63716,3,13757,487,1/7/2023,1/17/2023,1/14/2023,1,1,54.99,20.5663,54.99,4.3992,1.3748,
SO63717,1,13371,485,1/7/2023,1/17/2023,1/14/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63717,2,13371,237,1/7/2023,1/17/2023,1/14/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63718,1,13512,476,1/7/2023,1/17/2023,1/14/2023,7,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63719,1,12509,540,1/7/2023,1/17/2023,1/14/2023,7,1,32.6,12.1924,32.6,2.608,0.815,
SO63720,1,19251,539,1/7/2023,1/17/2023,1/14/2023,8,1,24.99,9.3463,24.99,1.9992,0.6248,
SO63720,2,19251,480,1/7/2023,1/17/2023,1/14/2023,8,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63721,1,17749,536,1/7/2023,1/17/2023,1/14/2023,7,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63721,2,17749,528,1/7/2023,1/17/2023,1/14/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63721,3,17749,222,1/7/2023,1/17/2023,1/14/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63722,1,12729,541,1/7/2023,1/17/2023,1/14/2023,10,1,28.99,10.8423,28.99,2.3192,0.7248,
SO63722,2,12729,530,1/7/2023,1/17/2023,1/14/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63722,3,12729,480,1/7/2023,1/17/2023,1/14/2023,10,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63723,1,25316,530,1/7/2023,1/17/2023,1/14/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63724,1,18186,530,1/7/2023,1/17/2023,1/14/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63724,2,18186,477,1/7/2023,1/17/2023,1/14/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63724,3,18186,479,1/7/2023,1/17/2023,1/14/2023,10,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63724,4,18186,222,1/7/2023,1/17/2023,1/14/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63725,1,11187,537,1/7/2023,1/17/2023,1/14/2023,1,1,35,13.09,35,2.8,0.875,
SO63725,2,11187,528,1/7/2023,1/17/2023,1/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63726,1,15847,485,1/7/2023,1/17/2023,1/14/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63726,2,15847,471,1/7/2023,1/17/2023,1/14/2023,6,1,63.5,23.749,63.5,5.08,1.5875,
SO63727,1,16022,597,1/7/2023,1/17/2023,1/14/2023,1,1,539.99,294.5797,539.99,43.1992,13.4998,
SO63727,2,16022,478,1/7/2023,1/17/2023,1/14/2023,1,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63727,3,16022,477,1/7/2023,1/17/2023,1/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63727,4,16022,217,1/7/2023,1/17/2023,1/14/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63728,1,15364,357,1/7/2023,1/17/2023,1/14/2023,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63728,2,15364,485,1/7/2023,1/17/2023,1/14/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63728,3,15364,228,1/7/2023,1/17/2023,1/14/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63728,4,15364,225,1/7/2023,1/17/2023,1/14/2023,1,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63729,1,15367,357,1/7/2023,1/17/2023,1/14/2023,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63729,2,15367,528,1/7/2023,1/17/2023,1/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63729,3,15367,537,1/7/2023,1/17/2023,1/14/2023,1,1,35,13.09,35,2.8,0.875,
SO63729,4,15367,214,1/7/2023,1/17/2023,1/14/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63730,1,15321,363,1/7/2023,1/17/2023,1/14/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO63730,2,15321,537,1/7/2023,1/17/2023,1/14/2023,4,1,35,13.09,35,2.8,0.875,
SO63731,1,27004,560,1/7/2023,1/17/2023,1/14/2023,8,1,1214.85,755.1508,1214.85,97.188,30.3713,
SO63731,2,27004,234,1/7/2023,1/17/2023,1/14/2023,8,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63732,1,15041,583,1/7/2023,1/17/2023,1/14/2023,9,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO63732,2,15041,491,1/7/2023,1/17/2023,1/14/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63733,1,17909,384,1/7/2023,1/17/2023,1/14/2023,9,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO63733,2,17909,489,1/7/2023,1/17/2023,1/14/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63733,3,17909,225,1/7/2023,1/17/2023,1/14/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63734,1,24162,605,1/7/2023,1/17/2023,1/14/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63734,2,24162,538,1/7/2023,1/17/2023,1/14/2023,9,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63735,1,25108,382,1/7/2023,1/17/2023,1/14/2023,9,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO63735,2,25108,491,1/7/2023,1/17/2023,1/14/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63735,3,25108,463,1/7/2023,1/17/2023,1/14/2023,9,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63736,1,11995,353,1/7/2023,1/17/2023,1/14/2023,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63736,2,11995,485,1/7/2023,1/17/2023,1/14/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63736,3,11995,472,1/7/2023,1/17/2023,1/14/2023,9,1,63.5,23.749,63.5,5.08,1.5875,
SO63737,1,11034,361,1/7/2023,1/17/2023,1/14/2023,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO63738,1,14030,361,1/7/2023,1/17/2023,1/14/2023,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO63738,2,14030,483,1/7/2023,1/17/2023,1/14/2023,9,1,120,44.88,120,9.6,3,
SO63739,1,25866,579,1/7/2023,1/17/2023,1/14/2023,1,1,1214.85,755.1508,1214.85,97.188,30.3713,
SO63739,2,25866,479,1/7/2023,1/17/2023,1/14/2023,1,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63739,3,25866,477,1/7/2023,1/17/2023,1/14/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63740,1,13440,562,1/7/2023,1/17/2023,1/14/2023,6,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63740,2,13440,490,1/7/2023,1/17/2023,1/14/2023,6,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63741,1,26114,561,1/7/2023,1/17/2023,1/14/2023,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63741,2,26114,479,1/7/2023,1/17/2023,1/14/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63741,3,26114,477,1/7/2023,1/17/2023,1/14/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63741,4,26114,487,1/7/2023,1/17/2023,1/14/2023,4,1,54.99,20.5663,54.99,4.3992,1.3748,
SO63742,1,20677,388,1/7/2023,1/17/2023,1/14/2023,4,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO63742,2,20677,529,1/7/2023,1/17/2023,1/14/2023,4,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63742,3,20677,539,1/7/2023,1/17/2023,1/14/2023,4,1,24.99,9.3463,24.99,1.9992,0.6248,
SO63742,4,20677,214,1/7/2023,1/17/2023,1/14/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63743,1,17608,582,1/7/2023,1/17/2023,1/14/2023,1,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO63744,1,17615,581,1/7/2023,1/17/2023,1/14/2023,1,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO63744,2,17615,489,1/7/2023,1/17/2023,1/14/2023,1,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63744,3,17615,225,1/7/2023,1/17/2023,1/14/2023,1,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63745,1,17661,583,1/7/2023,1/17/2023,1/14/2023,4,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO63745,2,17661,225,1/7/2023,1/17/2023,1/14/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63746,1,23903,604,1/7/2023,1/17/2023,1/14/2023,8,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63747,1,23982,606,1/7/2023,1/17/2023,1/14/2023,8,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63747,2,23982,479,1/7/2023,1/17/2023,1/14/2023,8,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63748,1,11250,606,1/7/2023,1/17/2023,1/14/2023,10,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63748,2,11250,529,1/7/2023,1/17/2023,1/14/2023,10,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63748,3,11250,538,1/7/2023,1/17/2023,1/14/2023,10,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63748,4,11250,463,1/7/2023,1/17/2023,1/14/2023,10,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63749,1,16206,562,1/7/2023,1/17/2023,1/14/2023,8,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63749,2,16206,217,1/7/2023,1/17/2023,1/14/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63750,1,11988,563,1/7/2023,1/17/2023,1/14/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63750,2,11988,225,1/7/2023,1/17/2023,1/14/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63751,1,11989,575,1/7/2023,1/17/2023,1/14/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63752,1,29088,567,1/7/2023,1/17/2023,1/14/2023,9,1,742.35,461.4448,742.35,59.388,18.5588,
SO63752,2,29088,477,1/7/2023,1/17/2023,1/14/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63752,3,29088,479,1/7/2023,1/17/2023,1/14/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63753,1,23993,605,1/7/2023,1/17/2023,1/14/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63753,2,23993,214,1/7/2023,1/17/2023,1/14/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63753,3,23993,488,1/7/2023,1/17/2023,1/14/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63754,1,23998,605,1/7/2023,1/17/2023,1/14/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63754,2,23998,217,1/7/2023,1/17/2023,1/14/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63755,1,12010,563,1/7/2023,1/17/2023,1/14/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63755,2,12010,222,1/7/2023,1/17/2023,1/14/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63755,3,12010,465,1/7/2023,1/17/2023,1/14/2023,9,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63756,1,12039,575,1/7/2023,1/17/2023,1/14/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63756,2,12039,217,1/7/2023,1/17/2023,1/14/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63756,3,12039,463,1/7/2023,1/17/2023,1/14/2023,9,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63757,1,14147,587,1/8/2023,1/18/2023,1/15/2023,8,1,769.49,419.7784,769.49,61.5592,19.2373,
SO63757,2,14147,234,1/8/2023,1/18/2023,1/15/2023,8,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63758,1,20621,378,1/8/2023,1/18/2023,1/15/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO63758,2,20621,540,1/8/2023,1/18/2023,1/15/2023,9,1,32.6,12.1924,32.6,2.608,0.815,
SO63758,3,20621,529,1/8/2023,1/18/2023,1/15/2023,9,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63758,4,20621,217,1/8/2023,1/18/2023,1/15/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63758,5,20621,465,1/8/2023,1/18/2023,1/15/2023,9,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63759,1,15025,539,1/8/2023,1/18/2023,1/15/2023,9,1,24.99,9.3463,24.99,1.9992,0.6248,
SO63760,1,16606,536,1/8/2023,1/18/2023,1/15/2023,9,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63760,2,16606,480,1/8/2023,1/18/2023,1/15/2023,9,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63761,1,24380,477,1/8/2023,1/18/2023,1/15/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63762,1,12665,528,1/8/2023,1/18/2023,1/15/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63762,2,12665,480,1/8/2023,1/18/2023,1/15/2023,9,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63763,1,14998,595,1/8/2023,1/18/2023,1/15/2023,7,1,564.99,308.2179,564.99,45.1992,14.1248,
SO63763,2,14998,478,1/8/2023,1/18/2023,1/15/2023,7,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63763,3,14998,477,1/8/2023,1/18/2023,1/15/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63763,4,14998,222,1/8/2023,1/18/2023,1/15/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63764,1,20060,372,1/8/2023,1/18/2023,1/15/2023,10,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO63765,1,16513,380,1/8/2023,1/18/2023,1/15/2023,7,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO63765,2,16513,540,1/8/2023,1/18/2023,1/15/2023,7,1,32.6,12.1924,32.6,2.608,0.815,
SO63765,3,16513,529,1/8/2023,1/18/2023,1/15/2023,7,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63765,4,16513,484,1/8/2023,1/18/2023,1/15/2023,7,1,7.95,2.9733,7.95,0.636,0.1988,
SO63766,1,16260,587,1/8/2023,1/18/2023,1/15/2023,10,1,769.49,419.7784,769.49,61.5592,19.2373,
SO63766,2,16260,477,1/8/2023,1/18/2023,1/15/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63766,3,16260,478,1/8/2023,1/18/2023,1/15/2023,10,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63766,4,16260,214,1/8/2023,1/18/2023,1/15/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63767,1,14167,590,1/8/2023,1/18/2023,1/15/2023,8,1,769.49,419.7784,769.49,61.5592,19.2373,
SO63767,2,14167,228,1/8/2023,1/18/2023,1/15/2023,8,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63767,3,14167,225,1/8/2023,1/18/2023,1/15/2023,8,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63768,1,17199,357,1/8/2023,1/18/2023,1/15/2023,8,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63768,2,17199,478,1/8/2023,1/18/2023,1/15/2023,8,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63768,3,17199,477,1/8/2023,1/18/2023,1/15/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63768,4,17199,491,1/8/2023,1/18/2023,1/15/2023,8,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63768,5,17199,225,1/8/2023,1/18/2023,1/15/2023,8,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63769,1,11747,488,1/8/2023,1/18/2023,1/15/2023,1,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63770,1,11300,480,1/8/2023,1/18/2023,1/15/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63771,1,11300,529,1/8/2023,1/18/2023,1/15/2023,6,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63771,2,11300,463,1/8/2023,1/18/2023,1/15/2023,6,1,24.49,9.1593,24.49,1.9592,0.6123,
SO63772,1,26476,538,1/8/2023,1/18/2023,1/15/2023,4,1,21.49,8.0373,21.49,1.7192,0.5373,
SO63772,2,26476,225,1/8/2023,1/18/2023,1/15/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63773,1,25255,540,1/8/2023,1/18/2023,1/15/2023,4,1,32.6,12.1924,32.6,2.608,0.815,
SO63774,1,24822,529,1/8/2023,1/18/2023,1/15/2023,4,1,3.99,1.4923,3.99,0.3192,0.0998,
SO63774,2,24822,540,1/8/2023,1/18/2023,1/15/2023,4,1,32.6,12.1924,32.6,2.608,0.815,
SO63774,3,24822,486,1/8/2023,1/18/2023,1/15/2023,4,1,159,59.466,159,12.72,3.975,
SO63775,1,23207,536,1/8/2023,1/18/2023,1/15/2023,4,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63776,1,22721,536,1/8/2023,1/18/2023,1/15/2023,1,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63776,2,22721,528,1/8/2023,1/18/2023,1/15/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63776,3,22721,480,1/8/2023,1/18/2023,1/15/2023,1,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63777,1,21164,478,1/8/2023,1/18/2023,1/15/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63777,2,21164,477,1/8/2023,1/18/2023,1/15/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63777,3,21164,490,1/8/2023,1/18/2023,1/15/2023,4,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63778,1,21463,478,1/8/2023,1/18/2023,1/15/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63778,2,21463,477,1/8/2023,1/18/2023,1/15/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63778,3,21463,225,1/8/2023,1/18/2023,1/15/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63779,1,19720,476,1/8/2023,1/18/2023,1/15/2023,1,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63779,2,19720,225,1/8/2023,1/18/2023,1/15/2023,1,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63780,1,18382,476,1/8/2023,1/18/2023,1/15/2023,6,1,69.99,26.1763,69.99,5.5992,1.7498,
SO63780,2,18382,489,1/8/2023,1/18/2023,1/15/2023,6,1,53.99,41.5723,53.99,4.3192,1.3498,
SO63780,3,18382,225,1/8/2023,1/18/2023,1/15/2023,6,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63781,1,20094,477,1/8/2023,1/18/2023,1/15/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63781,2,20094,225,1/8/2023,1/18/2023,1/15/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63782,1,17172,477,1/8/2023,1/18/2023,1/15/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63782,2,17172,472,1/8/2023,1/18/2023,1/15/2023,4,1,63.5,23.749,63.5,5.08,1.5875,
SO63783,1,14027,485,1/8/2023,1/18/2023,1/15/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO63784,1,28384,540,1/8/2023,1/18/2023,1/15/2023,7,1,32.6,12.1924,32.6,2.608,0.815,
SO63784,2,28384,217,1/8/2023,1/18/2023,1/15/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63785,1,20889,536,1/8/2023,1/18/2023,1/15/2023,10,1,29.99,11.2163,29.99,2.3992,0.7498,
SO63785,2,20889,528,1/8/2023,1/18/2023,1/15/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63785,3,20889,214,1/8/2023,1/18/2023,1/15/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63786,1,24574,477,1/8/2023,1/18/2023,1/15/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63786,2,24574,217,1/8/2023,1/18/2023,1/15/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63786,3,24574,237,1/8/2023,1/18/2023,1/15/2023,10,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63786,4,24574,225,1/8/2023,1/18/2023,1/15/2023,10,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63787,1,11697,537,1/8/2023,1/18/2023,1/15/2023,4,1,35,13.09,35,2.8,0.875,
SO63787,2,11697,528,1/8/2023,1/18/2023,1/15/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63787,3,11697,231,1/8/2023,1/18/2023,1/15/2023,4,1,49.99,38.4923,49.99,3.9992,1.2498,
SO63788,1,11941,537,1/8/2023,1/18/2023,1/15/2023,1,1,35,13.09,35,2.8,0.875,
SO63788,2,11941,528,1/8/2023,1/18/2023,1/15/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63789,1,13534,478,1/8/2023,1/18/2023,1/15/2023,10,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63789,2,13534,477,1/8/2023,1/18/2023,1/15/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63789,3,13534,214,1/8/2023,1/18/2023,1/15/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63790,1,13609,478,1/8/2023,1/18/2023,1/15/2023,10,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63791,1,15483,361,1/8/2023,1/18/2023,1/15/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO63791,2,15483,528,1/8/2023,1/18/2023,1/15/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO63791,3,15483,537,1/8/2023,1/18/2023,1/15/2023,4,1,35,13.09,35,2.8,0.875,
SO63791,4,15483,480,1/8/2023,1/18/2023,1/15/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO63792,1,12771,353,1/8/2023,1/18/2023,1/15/2023,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO63792,2,12771,478,1/8/2023,1/18/2023,1/15/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63793,1,16654,361,1/8/2023,1/18/2023,1/15/2023,6,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO63793,2,16654,478,1/8/2023,1/18/2023,1/15/2023,6,1,9.99,3.7363,9.99,0.7992,0.2498,
SO63794,1,28696,563,1/8/2023,1/18/2023,1/15/2023,10,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63794,2,28696,214,1/8/2023,1/18/2023,1/15/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO63794,3,28696,225,1/8/2023,1/18/2023,1/15/2023,10,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63795,1,15354,225,1/8/2023,1/18/2023,1/15/2023,10,1,8.99,6.9223,8.99,0.7192,0.2248,
SO63795,2,15354,563,1/8/2023,1/18/2023,1/15/2023,10,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO63796,1,24004,584,1/8/2023,1/18/2023,1/15/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO63796,2,24004,479,1/8/2023,1/18/2023,1/15/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO63796,3,24004,477,1/8/2023,1/18/2023,1/15/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
